텃밭아이디,운영주체,텃밭명,시도코드,시도명,시군구코드,시군구명,주소,실제전체면적,실제분양면적,홈페이지,모집기간,부대시설,신청방법,분양가격,위도좌표,경도좌표,등록일자,수정일자
"210","지자체/개인","웰빙주말농장","9","경기도","116","안산시 상록구","안산시 양상동 280번지"," ","21"," "," "," "," ","50,000","37.3430919623829","126.855339266119","20170113",20170113
"211","지자체/성남시","성남시민농원 실버텃밭","9","경기도","109","성남시 중원구","성남시 중원구 성남동 4827번지","27600","12"," "," "," "," "," ","37.425652799514","127.12475983886","20151026",20151026
"212","지자체/남양주시 와부읍","와부읍 주말농장","9","경기도","102","남양주시","남양주시 와부읍 월문리 371-3","4949","29"," "," "," "," "," ","37.6084556000335","127.262925406297","20151026",20151026
"213","지자체/개인","블루팜","9","경기도","102","남양주시","남양주시 와부읍 율석리 683-2","20000","28.5"," "," "," "," ","100,000","37.606469042188","127.214577934263","20170113",20170113
"214","지자체/개인","도심주말농장","9","경기도","102","남양주시","남양주시 와부읍 도곡리 1034-2","1131","62"," "," "," "," ","120,000","37.5801628233096","127.223892434308","20170113",20170113
"215","지자체/개인","석실주말농장","9","경기도","102","남양주시","남양주시 와부읍 덕소리 311-3","2132","30"," "," "," "," ","100,000","37.6005586388826","127.217167317383","20170113",20170113
"216","지자체/개인","광릉숲주말농장","9","경기도","102","남양주시","남양주시 진접읍 부평리 266","6600","66"," "," "," "," ","100,000","37.7504944335548","127.192547514962","20170113",20170113
"217","지자체/개인","송능주말농장","9","경기도","102","남양주시","남양주시 진건읍 송능리 386-18","4298","33"," "," "," "," ","150,000","37.6473268793884","127.200029866963","20170113",20170113
"218","지자체/개인","곤충나라 스머프농장","9","경기도","102","남양주시","남양주시 진건읍 신월리 113-1","4950"," "," "," "," "," ","100,000","37.6612137040879","127.167123839312","20170113",20170113
"219","지자체/개인","재희농장","9","경기도","102","남양주시","남양주시 오남읍 오남리 699번지","2911","49.5"," "," "," "," ","100,000","37.6925232322534","127.208413312452","20170113",20170113
"220","지자체/개인","아림농장","9","경기도","102","남양주시","남양주시 퇴계원면 퇴계원리 357","3305","3.3"," "," "," "," ","10,000","37.6450563765591","127.132880940142","20170113",20170113
"221","지자체/개인","성지농원","9","경기도","102","남양주시","남양주시 수동면 지둔리 335번지","6611","33"," "," "," "," ","150,000","37.717605942621354","127.30009878498285","20170113",20170113
"222","지자체/개인","산삼농장","9","경기도","102","남양주시","남양주시 수동면 수산리 165-1","6611","1.3"," "," "," "," ","10,000","37.724539234963","127.279067549039","20170113",20170113
"223","지자체/개인","주말농장","9","경기도","102","남양주시","남양주시 호평로 69번길 16","9900","3.3"," "," "," "," ","10,000","37.657388589686406","127.24892229717554","20170113",20170113
"224","지자체/개인","운산주말농장","9","경기도","102","남양주시","남양주시 별내면 청학리 23번지","6423","33"," "," "," "," ","100,000","37.7131926537403","127.126514985986","20170113",20170113
"225","지자체/개인","화랑농원","9","경기도","102","남양주시","남양주시 별내면 용암리 326-3","4000","50"," "," "," "," ","120,000","37.7227601854317","127.134721430835","20170113",20170113
"227","지자체/개인","수궁농원","9","경기도","102","남양주시","남양주시 덕송2리 산 2-79","1650","33"," "," "," "," ","150,000","37.66083308502924","127.14018400470668","20170113",20170113
"228","지자체/개인","양정주말농장","9","경기도","102","남양주시","남양주시 일패동 703-3번지","5940","49.5"," "," "," "," ","100,000","37.6194816293978","127.177017502761","20170113",20170113
"229","지자체/개인","우리주말농장","9","경기도","102","남양주시","남양주시 일패동 755-2번지","3900"," "," "," "," "," ","120,000","37.615498407138","127.17978805267","20170113",20170113
"230","지자체/불현동주민자치위원회","우리가족 주말농장","9","경기도","103","동두천시","동두천시 탑동동 351-3"," "," "," "," "," "," "," ","37.8908704752982","127.109545567868","20151026",20151026
"231","지자체/개인","행복한주말농장","9","경기도","120","양주시","양주시 고읍동"," ","33"," "," "," "," ","100,000","37.80516175","127.0752885","20170113",20170113
"232","개인","고산농장","9","경기도","126","의정부시","의정부시 고산동 구성말"," "," "," "," "," "," "," ","37.72225237469841","127.09533736827947","20151026",20151026
"233","개인","신산농장","9","경기도","126","의정부시","의정부시 용현동 성골"," "," "," "," "," "," "," ","37.73386830103328","127.07997828241991","20151026",20151026
"234","지자체/개인","동현이농장","9","경기도","126","의정부시","의정부시 자일동 302번지","13200","16.5"," "," ","수도, 원두막, 표찰, 주차장"," ","35,000","37.7573079659528","127.085862693225","20170113",20170113
"235","지자체/개인","담다헌농장","9","경기도","126","의정부시","의정부시 산곡동","3300","16.5"," "," ","수도, 원두막, 천막, 화장실, 표찰"," ","100,000","37.717507","127.1045553","20170113",20170113
"237","지자체/개인","숲속시현농장","9","경기도","126","의정부시","의정부시 자일동 178번지","4950","16.5"," "," ","수도, 원두막, 천막, 화장실, 샤워장"," ","60,000","37.7649779588677","127.097699656929","20170113",20170113
"238","지자체/탄현면","살래텃밭","9","경기도","128","파주시","파주시 탄현면 성동리 706번지","8085","16.5"," "," "," "," ","20,000","37.7828666180439","126.692014379466","20170113",20170113
"239","개인","은지주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 도내동 835"," "," "," "," "," "," "," ","37.627298698258","126.857227158633","20151026",20151026
"240","개인","하나주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 원당동 497"," "," "," "," "," "," "," ","37.6766739133913","126.856297683038","20151026",20151026
"241","개인","우보교육농장","9","경기도","93","고양시 덕양구","고양시 덕양구 벽제동 219-1"," "," "," "," "," "," "," ","37.7012853405191","126.905687098617","20151026",20151026
"242","개인","늘푸른주말농장","9","경기도","95","고양시 일산서구","고양시 일산서구 구산동 1867"," "," "," "," "," "," "," ","37.6724986747159","126.690988911947","20151026",20151026
"243","개인","청송주말농장","9","경기도","95","고양시 일산서구","고양시 일산서구 법곳동 1567"," "," "," "," "," "," "," ","37.6639590697775","126.715971929214","20151026",20151026
"244","개인","곡산주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 내곡동 134-3/4"," "," "," "," "," "," "," ","37.6420239734509","126.80443070049","20151026",20151026
"245","개인","도토리주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 원흥동 74"," "," "," "," "," "," "," ","37.6541256216954","126.877725216504","20151026",20151026
"246","개인","둥지주말농장","9","경기도","95","고양시 일산서구","고양시 일산서구 덕이동 538"," "," "," "," "," "," "," ","37.6913334294339","126.744902203399","20151026",20151026
"247","개인","대곡텃밭","9","경기도","93","고양시 덕양구","고양시 덕양구 내곡동 104-2"," "," "," "," "," "," "," ","37.638889778638","126.81027225963","20151026",20151026
"90","개인","숲속의포도원주말농장","9","경기도","118","안양시 동안구","안양시 관양1동 산18-1"," ","250구좌/구좌당 13"," "," "," "," ","80000","37.4048009299527","126.973490420645","20151026",20151026
"91","개인","관양주말농장","9","경기도","118","안양시 동안구","안양시 관양1동 515-1"," ","340구좌/구좌당 16"," "," "," "," ","100000","37.4113226169041","126.962470455108","20151026",20151026
"92","개인","예술공원주말농장","9","경기도","119","안양시 만안구","안양시 석수1동 221-1"," ","170구좌/구좌당 12"," "," "," "," ","60000","37.4199809537008","126.917884937055","20151026",20151026
"163","지자체/마포구청","삼각교육텃밭","9","경기도","93","고양시 덕양구","경기도 고양시 덕양구 덕은동 569-3","1140","16.5"," "," ","주차장, 화장실","방문, 이메일, 우편","무료","37.58089146367084","126.87701118578204","20170112",20170112
"174","지자체/수원시","고색동 시민농장","9","경기도","110","수원시 권선구","수원시 권선구 고색동 7-175","13000","16"," "," "," "," "," ","37.2571710221297","126.984496065455","20151026",20151026
"175","지자체/수원시","천천동 시민농장","9","경기도","112","수원시 장안구","수원시 장안구 천천동 388-2","1500","16"," "," "," "," "," ","37.2901745680088","126.975462711169","20151026",20151026
"176","지자체/수원시","평리동 시민농장","9","경기도","110","수원시 권선구","수원시 권선구 고색동 556 외 1","3000","16"," "," "," "," "," ","37.2358848271908","126.988719957147","20151026",20151026
"177","지자체/수원시","당수동 시민농장(한가족)","9","경기도","110","수원시 권선구","수원시 권선구 당수동 434","45300","30"," "," "," "," "," ","37.2846369964168","126.942117221511","20151026",20151026
"178","지자체/수원시","당수동 시민농장(공동체)","9","경기도","110","수원시 권선구","수원시 권선구 당수동 434","26100","150"," "," "," "," "," ","37.2846369964168","126.942117221511","20151026",20151026
"179","지자체/광명시","소하 시민주말농장","9","경기도","97","광명시","광명시 소하동 1283","9010","17"," "," "," "," ","40000","37.4551811505965","126.881815029291","20151026",20151026
"180","지자체/광명시","신촌 시민주말농장","9","경기도","97","광명시","광명시 소하동 1344","10795","17"," "," "," "," ","40000","37.4458325462092","126.894109634704","20151026",20151026
"181","지자체/광명시","옥길 시민주말농장","9","경기도","97","광명시","광명시 옥길동 259-26","3400","17"," "," "," "," ","40000","37.4611054869603","126.841617162457","20151026",20151026
"182","지자체/부천시청","수목원농장","9","경기도","106","부천시 원미구","부천시 원미구 춘의동 461","6400","17"," "," ","EM공급시설","시 홈페이지","40000","37.5017083024771","126.813923059624","20170112",20170112
"183","지자체/부천시청","문화동산 농장","9","경기도","106","부천시 원미구","부천시 원미구 상동 529-2","3250","13"," "," "," "," ","40,000","37.5101644803275","126.746022446885","20170113",20170113
"184","지자체/부천시청","실버농장","9","경기도","106","부천시 원미구","부천시 원미구 춘의동 302","1300","13"," "," "," "," ","25000","37.5028895064733","126.810935027305","20151026",20151026
"185","지자체/시흥시","신현동주말농장","9","경기도","114","시흥시","시흥시 포동 14","5415"," "," "," "," "," "," ","37.4057628569428","126.78388357966","20151026",20151026
"186","지자체/시흥시","은행동주말농장","9","경기도","114","시흥시","시흥시 안현동 99","1643","미정"," "," ","쉼터","방문","미정","37.433743082552","126.813623166806","20170113",20170113
"187","지자체/시흥시","은행동 새마을남녀지도자회","9","경기도","114","시흥시","시흥시 안현동 117-1","1643","미정"," "," ","쉼터","방문","미정","37.4325659891509","126.810864327569","20170113",20170113
"188","지자체/시흥시","대야동주말농장","9","경기도","114","시흥시","시흥시 계수동 425","1196"," "," "," "," "," "," ","37.4557389707749","126.79973525138","20151026",20151026
"189","지자체/시흥시","신천동주말농장","9","경기도","114","시흥시","시흥시 신천동 192","1100"," "," "," "," "," "," ","37.4353843622073","126.784725515129","20151026",20151026
"512","지자체/체험교육농장","새싹농장","8","강원도","78","속초시","강원도 속초시 노학동 1073-50","1922","500"," "," ","없음","전화","무료","38.2058567716052","128.515284314955","20160119",20170113
"511","지자체/주말농장","주말가족농장","8","강원도","78","속초시","강원도 속초시 교동 외 2개동 882-2","13911","13911"," "," ","없음","직접방문","무료","38.196896122558925","128.57209182728567","20160119",20170113
"818","민간단체","무명텃밭(동해시 지흥동)","8","강원도","76","동해시","강원도 동해시 지흥동 211-1, 211-2, 198","4486","33"," "," ","공원, 화장실","전화","35,000","37.5035676048","129.0991784214","20170123",20170123
"816","민간단체","강언덕마을 고구마 체험장","8","강원도","80","춘천시","강원도 춘천시 남면 한덕리 607 외 1필지","3300","3300"," ","5~11월","주차장, 식수대, 화장실","전화, 홈페이지(http://handeok.kr)","파종 : 무료/ 수확 kg 당 1,500원","37.6801835696","127.6128442012","20170123",20170123
"817","민간단체","무명텃밭(동해시 대구동)","8","강원도","76","동해시","강원도 동해시 대구동 129","891","33"," "," ","화장실, 급수시설","전화","30,000","37.4673839517","129.1388530807","20170123",20170123
"508","민간단체","원평팜스테이","8","강원도","80","춘천시","강원도 춘천시 사북면 원평리 470-1","991","991"," "," ","주차장,식수대,화장실","홈페이지","10천원","38.0043814062019","127.629317214271","20160119",20160112
"130","지자체/남구청","주말가족농장","7","울산광역시","70","남구","울산시 남구 옥동 2-1"," ","70구좌/구좌당9.9"," "," "," "," ","3000","35.5166365249884","129.299800635224","20151026",20151026
"497","지자체/주말농장","퇴직자 도시농장","7","울산광역시","70","남구","울산광역시 남구 신정동 993-10","1500","10"," "," ","주차장","방문신청","20천원","35.5201621904482","129.300724809146","20160119",20160112
"498","지자체/주말농장","동구 주말농장","7","울산광역시","71","동구","울산광역시 동구 일산동 산43-2","500","8.4"," "," ","원두막 1, 평상 2, 물통2","서류신청","10천원","35.4887815435472","129.437552868518","20160119",20160112
"496","지자체/주말농장","중구 주말농장","7","울산광역시","73","중구","울산광역시 중구 약사동 1","1396","13m"," "," ","화장실","전화","20천원","35.5969081180362","129.322768655668","20160119",20160112
"500","민간단체","대안도시텃밭","7","울산광역시","72","북구","울산광역시 북구 대안동 577","3000","30"," "," ","휴게실","전화","20천원","35.662543349844","129.409061139354","20160119",20160112
"501","민간단체","양정도시텃밭","7","울산광역시","72","북구","울산광역시 북구 양정동 산31-1","600","12"," "," "," ","전화","20천원","35.5573577358211","129.391504120186","20160119",20160112
"499","민간단체","달천도시텃밭","7","울산광역시","72","북구","울산광역시 북구 달천동 119-7","1880","17"," "," ","화장실","전화","20천원","35.631470177021","129.322207452399","20160119",20160112
"468","지자체/주말농장","용계","6","대전광역시","68","유성구","대전광역시 유성구 용계동 452-1","4095","5가구150"," "," ","수도, 쉼터","인터넷","150천원","36.3253174774824","127.314932349562","20160119",20160112
"471","지자체/주말농장","죽동","6","대전광역시","68","유성구","대전광역시 유성구 죽   동 228-6","5000","5가구150"," "," ","수도, 쉼터","인터넷","150천원","36.3001524780364","127.319575067927","20160119",20160112
"465","지자체/자율형","유일나눔텃밭","6","대전광역시","69","중구","대전광역시 중구 유천동 339","1646.2","1646.2"," "," ","주차장","신청서 제출","30천원","36.3155690286554","127.388804394281","20160119",20160112
"909","민간단체","손수레농장","6","대전광역시","68","유성구","대전광역시 유성구 덕진동 63","5806","9.9","http://www.sonsure.co.kr/","1월~","화장실, 샤워실, 실습실","홈페이지","30,000","36.4194365","127.3772876","20180117",20180117
"93","지자체/동구청","대전시 공동체텃밭","6","대전광역시","66","동구","대전시 동구 세천동 285","840","28구좌"," "," "," "," "," ","36.3326634967412","127.488914840965","20151026",20151026
"94","지자체/동구청","대전시 공동체텃밭","6","대전광역시","66","동구","대전시 동구 세천동 246","300","10구좌"," "," "," "," "," ","36.3319420601795","127.491825024261","20151026",20151026
"95","지자체/동구청","대전시 공동체텃밭","6","대전광역시","66","동구","대전시 동구 세천동 211-1","900","30구좌"," "," "," "," "," ","36.3362898311669","127.488466828565","20151026",20151026
"96","지자체/동구청","대전시 공동체텃밭","6","대전광역시","66","동구","대전시 동구 세천동 26-8","161","5구좌"," "," "," "," "," ","36.3392435139655","127.491987440822","20151026",20151026
"97","지자체/동구청","대전시 공동체텃밭","6","대전광역시","66","동구","대전시 동구 신상동 218","1650","55구좌"," "," "," "," "," ","36.3462257164315","127.498476162167","20151026",20151026
"98","지자체/동구청","대전시 공동체텃밭","6","대전광역시","66","동구","대전시 동구 이사동 92, 93","1034","27구좌"," "," "," "," "," ","36.2782153316492","127.444263549237","20151026",20151026
"99","지자체/중구청","대전시 공동체텃밭","6","대전광역시","69","중구","대전시 중구 유천1동 339번지","1646","20구좌"," "," "," "," "," ","36.3155690286554","127.388804394281","20151026",20151026
"100","지자체/서구청","대전시 공동체텃밭","6","대전광역시","67","서구","대전시 서구 갈마동 424-5외 5","6550","180구좌"," "," "," "," "," ","36.3425798474403","127.364936963283","20151026",20151026
"101","지자체/서구청","대전시 공동체텃밭","6","대전광역시","67","서구","대전시 서구 도안동 1365","5779","156구좌"," "," "," "," "," ","36.3182575403955","127.346941765856","20151026",20151026
"102","지자체/서구청","대전시 공동체텃밭","6","대전광역시","67","서구","대전시 서구 도안동 1366","5972","194구좌"," "," "," "," "," ","36.3177484361458","127.34709269967","20151026",20151026
"103","지자체/유성구청","대전시 공동체텃밭","6","대전광역시","68","유성구","대전시 유성구 용계동 452-1외 1","4095","80구좌"," "," "," "," "," ","36.3253174774824","127.314932349562","20151026",20151026
"104","지자체/유성구청","대전시 공동체텃밭","6","대전광역시","68","유성구","대전시 유성구 외삼동 338-7외 2","2886","80구좌"," "," "," "," "," ","36.3996150005191","127.308268902684","20151026",20151026
"105","지자체/유성구청","대전시 공동체텃밭","6","대전광역시","68","유성구","대전시 유성구 관평동 577-2","3444","80구좌"," "," "," "," "," ","36.4184026362377","127.380162561304","20151026",20151026
"106","지자체/유성구청","대전시 공동체텃밭","6","대전광역시","68","유성구","대전시 유성구 죽동 228-6","5000","70구좌"," "," "," "," "," ","36.3777377910127","127.331530201788","20151026",20151026
"107","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 법동 46-4 외","500","38구좌"," "," "," "," "," ","36.3729789294551","127.431251731966","20151026",20151026
"108","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 송촌동 77-2 외","1150","70구좌"," "," "," "," "," ","36.3700683106464","127.439579915662","20151026",20151026
"109","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 법동 288","900","47구좌"," "," "," "," "," ","36.3683548763061","127.423221840375","20151026",20151026
"110","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 석봉동 774","1600","90구좌"," "," "," "," "," ","36.4507959803472","127.423212369445","20151026",20151026
"111","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 대화동 251-3외 3필지","800","60구좌"," "," "," "," "," ","36.3641337032037","127.410324516557","20151026",20151026
"112","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 대화동 35-699","101","7구좌"," "," "," "," "," ","36.3661001465627","127.41441713475","20151026",20151026
"113","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 대화동 35-102","100","3구좌"," "," "," "," "," ","36.3654038774687","127.415520422443","20151026",20151026
"114","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 읍내동 247-3, 6","900","46구좌"," "," "," "," "," ","36.3767575426583","127.421763315979","20151026",20151026
"115","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 읍내동 356-21, 357-4","720","26구좌"," "," "," "," "," ","36.3740149106186","127.418976608504","20151026",20151026
"116","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 비래동 14-3 외","400","30구좌"," "," "," "," "," ","36.3555373069399","127.45682638376","20151026",20151026
"117","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 비래동 309-11","220","20구좌"," "," "," "," "," ","36.3601882552572","127.452887047883","20151026",20151026
"118","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 비래동 239-1","120","11구좌"," "," "," "," "," ","36.3617889375139","127.450343638991","20151026",20151026
"119","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 비래동 산33-2","500","19구좌"," "," "," "," "," ","36.35628678568167","127.4625483429723","20151026",20151026
"120","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 송촌동 51-3","720","72구좌"," "," "," "," "," ","36.3681878192781","127.445517294985","20151026",20151026
"121","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 중리동 383-11","120","9구좌"," "," "," "," "," ","36.3629998188728","127.424170309644","20151026",20151026
"122","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 중리동 355-9","560","56구좌"," "," "," "," "," ","36.3599709778363","127.419327221241","20151026",20151026
"123","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 중리동 115","360","36구좌"," "," "," "," "," ","36.364631475925","127.433029395223","20151026",20151026
"124","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 신탄진동 24-2, 25","1024","29구좌"," "," "," "," "," ","36.4515523275955","127.437527571762","20151026",20151026
"125","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 석봉동 186-19","203","16구좌"," "," "," "," "," ","36.4475280099216","127.42717413789","20151026",20151026
"126","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 덕암동 258-3","330","31구좌"," "," "," "," "," ","36.4327691875223","127.41872287465","20151026",20151026
"127","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 덕암동 22-5","110","10구좌"," "," "," "," "," ","36.4433638177704","127.421652404124","20151026",20151026
"128","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 상서동 153-1, 3","200","19구좌"," "," "," "," "," ","36.4272945124837","127.424634206028","20151026",20151026
"129","지자체/대덕구청","대전시 공동체텃밭","6","대전광역시","65","대덕구","대전시 대덕구 목상동 875","300","29구좌"," "," "," "," "," ","36.4444103415399","127.41234381783","20151026",20151026
"489","지자체/주말농장","법2 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 법동 12","660","10"," "," ","-","홈페이지","30천원","36.3738265254087","127.439634773891","20160119",20160112
"482","지자체/주말농장","비래 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 비래동 239-1","100","10"," "," ","-","홈페이지","30천원","36.3617889375139","127.450343638991","20160119",20160112
"483","지자체/주말농장","비래 나눔텃밭 3","6","대전광역시","65","대덕구","대전광역시 대덕구 비래동 309-11","200","10"," "," ","-","홈페이지","30천원","36.3601882552572","127.452887047883","20160119",20160112
"484","지자체/주말농장","비래 나눔텃밭 4","6","대전광역시","65","대덕구","대전광역시 대덕구 비래동 14-3","300","10"," "," ","-","홈페이지","30천원","36.3555373069399","127.45682638376","20160119",20160112
"475","지자체/주말농장","석봉 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 석봉동 774","1600","10"," "," ","수도","홈페이지","30천원","36.4507959803472","127.423212369445","20160119",20160112
"491","지자체/주말농장","석봉 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 석봉동 186-19","200","10"," "," ","-","홈페이지","30천원","36.4475280099216","127.42717413789","20160119",20160112
"472","지자체/주말농장","송촌 나눔텃밭 1-1","6","대전광역시","65","대덕구","대전광역시 대덕구 법동 46-4","500","10"," "," ","수도","홈페이지","30천원","36.3729789294551","127.431251731966","20160119",20160112
"473","지자체/주말농장","송촌 나눔텃밭 1-2","6","대전광역시","65","대덕구","대전광역시 대덕구 송촌동 77-2","1150","10"," "," ","수도","홈페이지","30천원","36.3700683106464","127.439579915662","20160119",20160112
"485","지자체/주말농장","송촌 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 송촌동 51-3","850","10"," "," ","-","홈페이지","30천원","36.3681878192781","127.445517294985","20160119",20160112
"490","지자체/주말농장","신탄진 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 신탄진동 24-2","479","10"," "," ","-","홈페이지","30천원","36.4515523275955","127.437527571762","20160119",20160112
"486","지자체/주말농장","중리 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 중리동 383-11","120","10"," "," ","-","홈페이지","30천원","36.3629998188728","127.424170309644","20160119",20160112
"487","지자체/주말농장","중리 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 중리동 355-9","560","10"," "," ","-","홈페이지","30천원","36.3599709778363","127.419327221241","20160119",20160112
"488","지자체/주말농장","중리 나눔텃밭 3","6","대전광역시","65","대덕구","대전광역시 대덕구 중리동 115","390","10"," "," ","-","홈페이지","30천원","36.364631475925","127.433029395223","20160119",20160112
"479","지자체/주말농장","회덕 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 읍내동 247-3","600","10"," "," ","-","홈페이지","30천원","36.3767575426583","127.421763315979","20160119",20160112
"480","지자체/주말농장","회덕 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 읍내동 357-4","300","10"," "," ","-","홈페이지","30천원","36.3736726258763","127.419314396721","20160119",20160112
"466","지자체/주말농장","갈마텃밭","6","대전광역시","67","서구","대전광역시 서구 갈마동 424-5","6550","20"," "," ","-","개별신청","무료","36.3425798474403","127.364936963283","20160119",20160112
"467","지자체/주말농장","도안텃밭","6","대전광역시","67","서구","대전광역시 서구 도안동 1365","7634","20"," "," ","-","개별신청","무료","36.3182575403955","127.346941765856","20160119",20160112
"469","지자체/주말농장","관평","6","대전광역시","68","유성구","대전광역시 유성구 관평동 577-2","3444","5가구150"," "," ","수도, 쉼터","인터넷","150천원","36.4184026362377","127.380162561304","20160119",20160112
"474","지자체/주말농장","법1 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 법동 288","900","10"," "," ","수도","홈페이지","30천원","36.3683548763061","127.423221840375","20160119",20160112
"470","지자체/주말농장","외삼","6","대전광역시","68","유성구","대전광역시 유성구 외삼동 338-7","2886","5가구150"," "," ","수도, 쉼터","인터넷","150천원","36.3996150005191","127.308268902684","20160119",20160112
"476","지자체/주말농장","대화 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 대화동 251-3","900","10"," "," ","-","홈페이지","30천원","36.3641337032037","127.410324516557","20160119",20160112
"477","지자체/주말농장","대화 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 대화동 35-699","100","10"," "," ","-","홈페이지","30천원","36.3661001465627","127.41441713475","20160119",20160112
"478","지자체/주말농장","대화 나눔텃밭 3","6","대전광역시","65","대덕구","대전광역시 대덕구 대화동 35-102","50","10"," "," ","-","홈페이지","30천원","36.3654038774687","127.415520422443","20160119",20160112
"492","지자체/주말농장","덕암 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 덕암동 258-3","330","10"," "," ","-","홈페이지","30천원","36.4327691875223","127.41872287465","20160119",20160112
"493","지자체/주말농장","덕암 나눔텃밭 2","6","대전광역시","65","대덕구","대전광역시 대덕구 덕암동 22-5","110","10"," "," ","-","홈페이지","30천원","36.4433638177704","127.421652404124","20160119",20160112
"494","지자체/주말농장","덕암 나눔텃밭 3","6","대전광역시","65","대덕구","대전광역시 대덕구 상서동 153-1","200","10"," "," ","-","홈페이지","30천원","36.4272945124837","127.424634206028","20160119",20160112
"495","지자체/주말농장","목상 나눔텃밭 1","6","대전광역시","65","대덕구","대전광역시 대덕구 목상동 875","300","10"," "," ","-","홈페이지","30천원","36.4444103415399","127.41234381783","20160119",20160112
"458","지자체/체험농장","솔머리행복텃밭","5","광주광역시","60","광산구","광주광역시 광산구 소촌동 420","2500","42"," "," ","원두막, 관정","신청기간내 방문접수","30000","35.1462858283156","126.793044595621","20160119",20170112
"908","개인","삼연주말농장","5","광주광역시","60","광산구","광산구 삼도동 586","4,000","1,000","http://www.syfarm.kr/","상시"," ","전화 또는 방문","5평 120,000원","35.1325360201","126.6866740974","20171122",20171122
"457","지자체/주말농장","행복둥지텃밭 2호","5","광주광역시","60","광산구","광주광역시 광산구 비아동 441","860","20"," "," ","수도시설","주민센터로 방문해 신청","5000","35.2156573162491","126.81772040701","20160119",20170112
"454","지자체/주말농장","분토농업주말농장","5","광주광역시","63","북구","광주광역시 북구 청풍동 1311-3","6600","16.5/33"," "," ","수도, 쉼터","전화신청","60,000/100,000","35.1869674305995","126.957084438214","20160119",20170113
"453","지자체/주말농장","우리두리주말농장","5","광주광역시","63","북구","광주광역시 북구 청풍동 420-1","5620","40"," "," ","쉼터,수도,동물농장 등","전화신청","80,000","35.1721184815569","126.96027074740594","20160119",20170113
"455","지자체/주말농장","해피팜주말농장","5","광주광역시","63","북구","광주광역시 북구 장등동 803","3300","16.5"," "," ","수도, 쉼터,그네등","전화신청","90000","35.206451581266","126.931840838374","20160119",20170112
"449","민간단체","도시텃밭","5","광주광역시","64","서구","광주광역시 서구 양동 406","3600","9.9"," "," ","-","전화","30천원","35.1566416064172","126.894140702764","20160119",20160112
